id,years_experience,skills,education_level,location,preferred_work_mode,gender,race,suitability_score
CAND_00966,0.4,66.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.11662962216523685
CAND_00967,5.9,23.0,Doutorado,Região Metropolitana,Presencial,Não-binário,Branca,0.4592576235413873
CAND_00968,5.3,57.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8570943791701129
CAND_00969,6.4,46.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.9511908745678794
CAND_00970,7.0,43.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00971,4.9,62.0,Mestrado,Capitais,Remoto,Masculino,Preta,0.7281843190108115
CAND_00972,8.1,57.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.6330018051995853
CAND_00973,7.6,62.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,1.0
CAND_00974,6.5,51.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Amarela,0.07164061804185817
CAND_00975,0.0,57.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Preta,0.0
CAND_00976,3.1,37.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.2900648573408533
CAND_00977,8.8,77.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00978,4.1,67.0,Doutorado,Capitais,Remoto,Feminino,Amarela,0.36765907932214986
CAND_00979,1.8,44.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.7531762806642165
CAND_00980,10.7,32.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.5288273786201783
CAND_00981,4.3,24.0,Doutorado,Capitais,Híbrido,Masculino,Branca,0.9729478331587266
CAND_00982,8.2,81.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.738721629214215
CAND_00983,9.1,74.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00984,3.4,59.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00985,8.5,52.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00986,5.4,20.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Amarela,0.34319313642122656
CAND_00987,1.3,47.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5749160189278659
CAND_00988,6.7,51.0,Ensino Médio,Região Metropolitana,Presencial,Feminino,Amarela,0.06065452159896425
CAND_00989,7.6,64.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.18168516743116517
CAND_00990,2.6,53.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.9582839682122213
CAND_00991,10.0,64.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Branca,0.6219852708741767
CAND_00992,6.7,42.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.8448431080279417
CAND_00993,3.2,52.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.8947775332775538
CAND_00994,10.2,43.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00995,3.4,70.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.5584375315496194
CAND_00996,6.0,52.0,Bacharelado,Interior,Híbrido,Feminino,Preta,0.0
CAND_00997,7.9,32.0,Bacharelado,Interior,Híbrido,Masculino,Amarela,0.19327239778784414
CAND_00998,5.5,15.0,Bacharelado,Capitais,Presencial,Masculino,Indígena,0.4620964404326397
CAND_00999,11.0,57.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.7477177577675939
CAND_01000,10.1,69.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Branca,0.6556535083402336
CAND_01001,3.7,35.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8013284532527342
CAND_01002,3.7,78.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.879992033131132
CAND_01003,7.7,40.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.8940629908968788
CAND_01004,2.0,66.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.9129393306532161
CAND_01005,5.9,47.0,Bacharelado,Capitais,Presencial,Não-binário,Amarela,0.018375994360970115
CAND_01006,6.3,47.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.798483575885436
CAND_01007,5.9,41.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.434646221363738
CAND_01008,6.7,44.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.8871365516921295
CAND_01009,6.7,43.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Parda,0.6135016127728384
CAND_01010,2.9,67.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.7795482062955132
CAND_01011,2.6,15.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.5392591192056563
CAND_01012,0.0,44.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.4417668162983034
CAND_01013,4.6,58.0,Bacharelado,Interior,Presencial,Masculino,Preta,0.28120027801741543
CAND_01014,6.3,48.0,Mestrado,Capitais,Híbrido,Feminino,Preta,0.19572153106651116
CAND_01015,1.7,37.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8436016311613459
CAND_01016,0.6,38.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Preta,0.0
CAND_01017,6.3,42.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Branca,0.2718877915533333
CAND_01018,4.3,61.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.9491460097657015
CAND_01019,5.4,40.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.8970689883311415
CAND_01020,7.2,58.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.9783383296745736
CAND_01021,4.2,53.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.8972692173041086
CAND_01022,8.1,32.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.5928329108308246
CAND_01023,5.3,68.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Preta,0.08272604996374186
CAND_01024,5.4,46.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.19275128279039846
CAND_01025,0.0,43.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Branca,0.33499846550855616
CAND_01026,3.0,57.0,Doutorado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_01027,7.2,49.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_01028,1.7,43.0,Doutorado,Capitais,Presencial,Masculino,Branca,0.8761161021739589
CAND_01029,4.7,31.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.0
CAND_01030,5.2,56.0,Ensino Médio,Região Metropolitana,Presencial,Feminino,Branca,0.42166603586795826
CAND_01031,3.6,62.0,Doutorado,Região Metropolitana,Remoto,Masculino,Amarela,0.5181985330362081
CAND_01032,2.8,32.0,Bacharelado,Capitais,Presencial,Masculino,Indígena,0.44145847969770946
CAND_01033,4.4,36.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.3762500992753409
CAND_01034,0.0,63.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Amarela,0.0
CAND_01035,6.1,55.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,1.0
CAND_01036,10.7,30.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.37561795430075806
CAND_01037,8.4,51.0,Bacharelado,Capitais,Remoto,Não-binário,Amarela,0.15692963285698305
CAND_01038,0.8,69.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.9306729523833629
CAND_01039,6.6,15.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.486231074802266
CAND_01040,1.0,50.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.7195370581967284
CAND_01041,9.8,49.0,Mestrado,Região Metropolitana,Presencial,Feminino,Parda,0.3248918364163219
CAND_01042,10.3,65.0,Bacharelado,Interior,Híbrido,Masculino,Preta,0.238100933508122
CAND_01043,6.7,44.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.7303050162059275
CAND_01044,4.5,54.0,Bacharelado,Capitais,Híbrido,Masculino,Amarela,0.5116610909597608
CAND_01045,5.3,73.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Parda,0.7594474283621111
CAND_01046,10.8,48.0,Bacharelado,Capitais,Presencial,Masculino,Parda,1.0
CAND_01047,6.7,54.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.2290857321363397
CAND_01048,4.4,44.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.20801000806884706
CAND_01049,2.0,22.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.0
CAND_01050,8.0,48.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.5257635142125581
CAND_01051,5.5,46.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.5669437329333795
CAND_01052,5.2,48.0,Ensino Médio,Interior,Presencial,Feminino,Branca,0.17016655781816398
CAND_01053,5.7,60.0,Bacharelado,Capitais,Remoto,Não-binário,Amarela,0.08086271044694762
CAND_01054,1.3,76.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Amarela,0.1012206395408439
CAND_01055,6.8,52.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.40628181016866627
CAND_01056,5.0,64.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_01057,10.8,40.0,Doutorado,Capitais,Híbrido,Masculino,Indígena,0.7673002854216593
CAND_01058,2.8,40.0,Doutorado,Região Metropolitana,Remoto,Feminino,Amarela,0.10958321395346907
CAND_01059,0.0,23.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8318081486868483
CAND_01060,10.3,52.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,1.0
CAND_01061,1.2,64.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5842228882935605
CAND_01062,5.0,39.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.7222162873230472
CAND_01063,0.8,47.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.4839130394761309
CAND_01064,3.4,51.0,Bacharelado,Interior,Remoto,Feminino,Parda,0.07819382642516368
CAND_01065,9.8,50.0,Mestrado,Região Metropolitana,Remoto,Masculino,Preta,0.4188980433722543
CAND_01066,9.3,21.0,Mestrado,Capitais,Híbrido,Não-binário,Branca,0.5059580441118455
CAND_01067,7.0,64.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.4878365316964661
CAND_01068,2.5,66.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5603604165353409
CAND_01069,5.9,36.0,Mestrado,Capitais,Remoto,Masculino,Amarela,0.5777935653973549
CAND_01070,7.8,35.0,Mestrado,Região Metropolitana,Presencial,Masculino,Amarela,0.6066737476455802
CAND_01071,1.6,34.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.44790588155277733
CAND_01072,7.3,55.0,Mestrado,Região Metropolitana,Remoto,Feminino,Preta,0.1703992406561186
CAND_01073,4.2,55.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.357616304948091
CAND_01074,3.2,44.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.8054231845533373
CAND_01075,9.0,41.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.8896490479081554
CAND_01076,10.6,66.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.4995557864225453
CAND_01077,8.3,72.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.6162558451233723
CAND_01078,0.3,48.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.5944216068421506
CAND_01079,5.2,36.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.778618890794997
CAND_01080,5.1,80.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.9669692686497808
CAND_01081,5.2,68.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6791962742524423
CAND_01082,1.5,51.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.3473517288651647
CAND_01083,4.8,53.0,Ensino Médio,Interior,Híbrido,Feminino,Branca,0.18216273897784702
CAND_01084,2.2,35.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.3595834306334031
CAND_01085,8.5,24.0,Doutorado,Região Metropolitana,Presencial,Masculino,Branca,0.8430313030286332
CAND_01086,5.5,56.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.741127155336549
CAND_01087,6.1,21.0,Doutorado,Região Metropolitana,Remoto,Não-binário,Preta,0.0
CAND_01088,4.2,51.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.4485777671456292
CAND_01089,4.6,14.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.0
CAND_01090,2.2,57.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.6644388509692649
CAND_01091,2.4,44.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Preta,0.0
CAND_01092,2.9,28.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.7191958594991481
CAND_01093,6.5,51.0,Mestrado,Capitais,Presencial,Masculino,Indígena,0.8564105555451587
CAND_01094,0.0,64.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.48226271778944574
CAND_01095,2.2,68.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.6454628495636135
CAND_01096,8.2,70.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Parda,0.478816106630675
CAND_01097,4.9,32.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8466161088400328
CAND_01098,3.3,68.0,Bacharelado,Capitais,Remoto,Feminino,Indígena,0.3231883674913428
CAND_01099,0.9,74.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.5445492756263154
CAND_01100,5.6,42.0,Ensino Médio,Região Metropolitana,Presencial,Masculino,Preta,0.336615157444992
CAND_01101,0.5,27.0,Bacharelado,Interior,Presencial,Masculino,Preta,0.17462076656705403
CAND_01102,5.6,65.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.5202358277798462
CAND_01103,9.2,57.0,Mestrado,Região Metropolitana,Presencial,Feminino,Amarela,0.27450891964756313
CAND_01104,1.6,54.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8614888559384944
CAND_01105,4.6,36.0,Bacharelado,Interior,Remoto,Masculino,Branca,0.5153602245010067
CAND_01106,6.2,66.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.4357480319837119
CAND_01107,9.0,54.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.7372967273078106
CAND_01108,4.4,47.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_01109,5.7,51.0,Bacharelado,Capitais,Remoto,Não-binário,Preta,0.0
CAND_01110,4.6,78.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Branca,0.6628739288520379
CAND_01111,2.8,71.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.8092036738275673
CAND_01112,5.9,42.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.734997154459279
CAND_01113,5.4,50.0,Bacharelado,Capitais,Híbrido,Não-binário,Branca,0.44830109886955466
CAND_01114,1.0,48.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.5637093789299638
CAND_01115,9.3,41.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_01116,3.5,46.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.0
CAND_01117,5.2,62.0,Ensino Médio,Região Metropolitana,Presencial,Masculino,Parda,0.7611827315831755
CAND_01118,7.3,56.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.8783195402618759
CAND_01119,5.5,45.0,Mestrado,Interior,Remoto,Masculino,Branca,0.7399401809076936
CAND_01120,0.0,83.0,Mestrado,Região Metropolitana,Remoto,Feminino,Preta,0.12408770162465071
CAND_01121,1.4,46.0,Mestrado,Interior,Remoto,Masculino,Amarela,0.27838897143491736
CAND_01122,3.9,57.0,Bacharelado,Interior,Remoto,Masculino,Branca,0.5174340694238551
CAND_01123,0.0,46.0,Bacharelado,Capitais,Híbrido,Feminino,Indígena,0.15093187570065675
CAND_01124,6.2,66.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.7708549745946626
CAND_01125,6.2,44.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_01126,9.3,27.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.5926337216342473
CAND_01127,9.0,42.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.2137745475683642
CAND_01128,6.0,49.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.5534924138229235
CAND_01129,6.8,65.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_01130,0.0,44.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.0
CAND_01131,5.7,50.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.2222567623485161
CAND_01132,1.1,33.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.36151518112841885
CAND_01133,1.8,49.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.0
CAND_01134,1.1,40.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.7941455195840612
CAND_01135,8.3,44.0,Mestrado,Região Metropolitana,Presencial,Masculino,Parda,0.7955042922732924
CAND_01136,4.6,57.0,Bacharelado,Interior,Remoto,Masculino,Parda,0.5459954441395771
CAND_01137,3.7,41.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.7771799479690807
CAND_01138,1.1,42.0,Ensino Médio,Capitais,Híbrido,Feminino,Branca,0.5240104151721178
CAND_01139,4.7,79.0,Doutorado,Região Metropolitana,Híbrido,Masculino,Branca,0.9247869497912302
CAND_01140,10.0,42.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8881067727502997
CAND_01141,3.7,90.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01142,3.9,73.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.6626292016308621
CAND_01143,3.2,58.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8927547561737887
CAND_01144,3.7,25.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.4076510256874526
CAND_01145,7.0,56.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.8658196632304808
CAND_01146,4.9,46.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Amarela,0.044175492918308454
CAND_01147,4.8,75.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01148,3.1,33.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.7537757295825457
CAND_01149,6.5,73.0,Ensino Médio,Capitais,Remoto,Feminino,Branca,0.7728118040749161
CAND_01150,3.7,60.0,Mestrado,Capitais,Híbrido,Não-binário,Branca,0.5473162206701733
CAND_01151,3.2,39.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.7978955786833793
CAND_01152,7.5,41.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Amarela,0.5300507051445262
CAND_01153,10.8,50.0,Bacharelado,Capitais,Remoto,Não-binário,Parda,0.634251906874891
CAND_01154,2.0,54.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.2844686556843873
CAND_01155,0.0,53.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.9611041663006163
CAND_01156,5.0,58.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.4627619458955748
CAND_01157,6.2,31.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9465119364163735
CAND_01158,4.6,62.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.4805330893441702
CAND_01159,0.0,50.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Parda,0.34337367877920116
CAND_01160,4.4,53.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.7286377318616584
CAND_01161,10.0,76.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01162,2.1,54.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.7375830036854079
CAND_01163,1.2,51.0,Mestrado,Interior,Remoto,Feminino,Branca,0.32400417575240537
CAND_01164,5.1,74.0,Mestrado,Capitais,Presencial,Masculino,Parda,0.7997474362936313
CAND_01165,12.1,57.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.7671844489054056
CAND_01166,6.3,42.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.5947969399956635
CAND_01167,5.9,45.0,Doutorado,Região Metropolitana,Híbrido,Feminino,Amarela,0.16949456587575942
CAND_01168,6.0,51.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.19716854142443768
CAND_01169,4.0,65.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_01170,5.9,42.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.9862697498716408
CAND_01171,3.3,67.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_01172,3.9,39.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.39038897566141884
CAND_01173,0.0,68.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.4101785853147974
CAND_01174,1.5,78.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.5484115193127562
CAND_01175,2.3,74.0,Mestrado,Capitais,Remoto,Masculino,Preta,0.6110119001779948
CAND_01176,7.0,51.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.7792212753576202
CAND_01177,9.5,18.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.30383777164410714
CAND_01178,5.2,43.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.9115154000385262
CAND_01179,4.4,49.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01180,1.5,59.0,Bacharelado,Interior,Híbrido,Não-binário,Amarela,0.0
CAND_01181,5.5,68.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01182,0.3,25.0,Doutorado,Capitais,Remoto,Feminino,Branca,0.2680501944026397
CAND_01183,8.3,58.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.3653258809868607
CAND_01184,6.8,62.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_01185,6.1,40.0,Mestrado,Capitais,Híbrido,Feminino,Parda,0.5394816877380726
CAND_01186,1.2,54.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.7408030312338442
CAND_01187,4.1,45.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.9665875140276686
CAND_01188,3.3,45.0,Bacharelado,Capitais,Híbrido,Não-binário,Branca,0.4062367830341848
CAND_01189,9.2,53.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.6730933492752329
CAND_01190,0.5,58.0,Doutorado,Capitais,Remoto,Feminino,Branca,0.6240840955588848
CAND_01191,3.2,54.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_01192,3.3,40.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.3844935178743069
CAND_01193,6.2,50.0,Ensino Médio,Interior,Híbrido,Masculino,Branca,0.6061533361994705
CAND_01194,8.2,35.0,Ensino Médio,Capitais,Híbrido,Masculino,Indígena,0.6267087216364732
CAND_01195,1.2,53.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.0
CAND_01196,5.0,92.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01197,2.4,44.0,Mestrado,Capitais,Remoto,Não-binário,Parda,0.19228733522785538
CAND_01198,7.3,67.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.8909900798887103
CAND_01199,10.2,65.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.2867740739814966
CAND_01200,5.8,36.0,Ensino Médio,Capitais,Remoto,Feminino,Parda,0.3099638892693087
CAND_01201,7.9,42.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.7383679205834462
CAND_01202,6.3,56.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.6132200321908914
CAND_01203,4.9,71.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.6083674556677846
CAND_01204,5.9,66.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01205,9.1,56.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.7503448272847195
CAND_01206,5.8,43.0,Bacharelado,Capitais,Híbrido,Feminino,Indígena,0.35184708280079047
CAND_01207,5.9,68.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8748373445047155
CAND_01208,3.8,66.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.4663794280348442
CAND_01209,10.3,35.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.9611894964921148
CAND_01210,3.0,49.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8685945494760193
CAND_01211,8.6,43.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.5311430924078046
CAND_01212,1.9,51.0,Ensino Médio,Interior,Remoto,Masculino,Indígena,0.30538121032464904
CAND_01213,4.8,60.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9251694108549225
CAND_01214,11.1,68.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01215,6.3,55.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_01216,6.5,45.0,Doutorado,Região Metropolitana,Híbrido,Masculino,Preta,0.32162887288475006
CAND_01217,2.7,72.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.7138143534292899
CAND_01218,0.2,41.0,Mestrado,Capitais,Híbrido,Masculino,Parda,0.7715362691424271
CAND_01219,2.6,23.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.5614821482717931
CAND_01220,7.9,34.0,Mestrado,Região Metropolitana,Remoto,Feminino,Branca,0.5009612112067634
CAND_01221,6.4,47.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Amarela,0.46107659400597584
CAND_01222,0.0,56.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.22700561821904422
CAND_01223,3.5,60.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.0
CAND_01224,9.5,59.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.5453368341752322
CAND_01225,7.6,62.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.862125096243445
CAND_01226,2.3,37.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.2732193999849284
CAND_01227,4.0,67.0,Doutorado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_01228,5.3,20.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.8064236609373883
CAND_01229,3.1,74.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Amarela,0.013890369001751751
CAND_01230,4.8,47.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.38828088925484455
CAND_01231,0.8,30.0,Mestrado,Capitais,Presencial,Masculino,Parda,0.6260377179186163
CAND_01232,3.3,46.0,Doutorado,Região Metropolitana,Remoto,Feminino,Preta,0.0
CAND_01233,5.1,55.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.5889022794129859
CAND_01234,5.5,77.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.6406041168194648
CAND_01235,6.5,52.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.8890984596625942
CAND_01236,1.3,22.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.7689074583570625
CAND_01237,2.0,40.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.30000217933127926
CAND_01238,10.9,55.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.7225458231563135
CAND_01239,7.8,27.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.7864958620996394
CAND_01240,7.4,63.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.979756915153054
CAND_01241,3.8,73.0,Mestrado,Capitais,Remoto,Feminino,Parda,0.5656531094776746
